Tag MAC,Frequency,Polynomial,Inverse,Required Power @15mV (dBm),Required Power @40mV (dBm)
98_A3_16_8F_18_38,880,"[0.467396146134959, 0.8955195161815312, -40.13263810181736]","[-0.003265017989954042, 0.029887840024262518, 7.601280387157577]",-34.27985988261284,-30.46892649811156
98_A3_16_8F_18_38,890,"[0.38991527961472217, 1.462391202141083, -40.84501221380476]","[-0.00300162217773663, 0.049257340653735875, 7.87772614059907]",-34.025325726983695,-30.14452588056404
98_A3_16_8F_18_38,900,"[0.3219905393871327, 2.0044860521627372, -41.43334606741374]","[-0.0026726524049921724, 0.07057034002871738, 8.114946605018627]",-33.64376803336779,-29.65744560807082
98_A3_16_8F_18_38,910,"[0.2727023843754131, 2.4406506202813336, -41.77414749228215]","[-0.002359463754052055, 0.08889274433106428, 8.251798823310333]",-33.164870365642585,-29.059993433598226
98_A3_16_8F_18_38,920,"[0.24074083041093175, 2.7661134689142854, -41.95977110727019]","[-0.0020957249327211392, 0.10243280193889497, 8.296658081555535]",-32.703515451091576,-28.479951278072207
98_A3_16_8F_18_38,930,"[0.2260666602112682, 2.956839137333835, -41.942180599862226]","[-0.0019494645845480523, 0.10902352631188075, 8.253520531255788]",-32.27704381280469,-27.95848040840194
98_A3_16_8F_18_38,940,"[0.2181035857214684, 3.1009829886212064, -41.92119708705615]","[-0.0018395606909982639, 0.11293930781594336, 8.183040432505019]",-31.924109007111348,-27.514127781035356
98_A3_16_8F_18_38,950,"[0.2185069813965655, 3.1673735923723614, -41.7715315021757]","[-0.0018068154359723774, 0.11323037568432093, 8.082360168408949]",-31.591696017729404,-27.11406592160527
98_A3_16_8F_18_38,960,"[0.21797992125902022, 3.2356152132330704, -41.64193313974944]","[-0.00177027330902919, 0.11381107876842281, 7.993901069024713]",-31.28116113464353,-26.73990459167952
98_A3_16_8F_18_38,970,"[0.22122254080725837, 3.270887618618309, -41.47585673025546]","[-0.0017648637917709316, 0.11289233831423855, 7.8958394919140655]",-30.995785413812595,-26.399587509819966
98_A3_16_8F_18_38,980,"[0.2246433718802513, 3.282209174905045, -41.243878766350946]","[-0.0017840933823430006, 0.11162290442143968, 7.810645341874567]",-30.708061319675796,-26.079295596275074
98_A3_16_8F_18_38,990,"[0.22958934810549114, 3.2541455255098426, -40.89179565757603]","[-0.0018481358490097406, 0.10930395079034094, 7.729600113537623]",-30.395704488121982,-25.76343189545745
98_A3_16_8F_18_38,1000,"[0.22754381373000498, 3.267168154147396, -40.57433652719742]","[-0.0018704982038196048, 0.10955866018524615, 7.6825460777642585]",-30.057980425402874,-25.42576914522803
B4_3A_45_8A_BC_30,700,"[0.10990002778084691, 4.213136443549223, -36.21121501163954]","[-0.0010102499745553275, 0.1600967307612095, 7.131698011609087]",-23.99587422018648,-19.17396147380953
B4_3A_45_8A_BC_30,710,"[0.12925372353078143, 4.142235379234409, -36.819128144432185]","[-0.0011511670661989, 0.15061779522282365, 7.121176028464581]",-24.65385997203623,-19.780058252902922
B4_3A_45_8A_BC_30,720,"[0.14799133354534366, 4.076424503932717, -37.434043931554164]","[-0.001263045525880439, 0.14214944535075852, 7.114353314556804]",-25.30958197768739,-20.382764183612313
B4_3A_45_8A_BC_30,730,"[0.17693654394373678, 3.937203294145846, -37.93550437656862]","[-0.0014538850319628584, 0.1301670206139936, 7.068611303578908]",-25.97578970851375,-21.00391333947749
B4_3A_45_8A_BC_30,740,"[0.2000290778463393, 3.8280210020880254, -38.472842324944885]","[-0.0015777194418043071, 0.12116725781577321, 7.052634747948523]",-26.639448858649196,-21.62977228859188
B4_3A_45_8A_BC_30,750,"[0.22310829820460604, 3.7045720636599073, -38.975441749042965]","[-0.0016859054824394453, 0.11312995801311929, 7.049803684242707]",-27.30710191443383,-22.273701820572267
B4_3A_45_8A_BC_30,760,"[0.24094130605392391, 3.5983813435085805, -39.471350902019665]","[-0.0017559701414033555, 0.10727514825900757, 7.074007818278058]",-27.959801865351764,-22.91866717111656
B4_3A_45_8A_BC_30,770,"[0.27103564028397986, 3.375998459827591, -39.728714490039266]","[-0.0019385940744133057, 0.09699810421323928, 7.058980797475038]",-28.598691586032736,-23.58685577656479
B4_3A_45_8A_BC_30,780,"[0.3000378998949948, 3.139848182096008, -39.95763768534201]","[-0.002109343755571894, 0.08746347660004695, 7.060660986617596]",-29.25443247663935,-24.2922510138861
B4_3A_45_8A_BC_30,790,"[0.32245755359239253, 2.94277401137809, -40.268294418213834]","[-0.0022104403593838323, 0.08092417570680248, 7.098196020052275]",-29.934360622086768,-25.02480773340632
B4_3A_45_8A_BC_30,800,"[0.35085545187545214, 2.683134933780679, -40.45274269656579]","[-0.0023520429961721625, 0.07259907526824629, 7.120524041606469]",-30.613667550433014,-25.78059945219637
B4_3A_45_8A_BC_30,810,"[0.38306617813968385, 2.3835552520439607, -40.540019740958975]","[-0.0025132478932151014, 0.06322105397231807, 7.128862739999463]",-31.27600289504332,-26.53467168983159
B4_3A_45_8A_BC_30,820,"[0.41536696183152916, 2.0751668218765653, -40.6247668676924]","[-0.0026424206557971444, 0.0549273380229071, 7.149485082174305]",-31.959002415575302,-27.317482934597713
B4_3A_45_8A_BC_30,830,"[0.45192260447097565, 1.7122543185366947, -40.57411739073841]","[-0.002793944386965936, 0.045597986682239224, 7.160947823101559]",-32.62305609893319,-28.108130904801442
B4_3A_45_8A_BC_30,840,"[0.4899211831380219, 1.3097851029493888, -40.380725450673616]","[-0.0029559388007855737, 0.03605215019425649, 7.1733511122929166]",-33.240907058589066,-28.88232112446415
B4_3A_45_8A_BC_30,850,"[0.5211429129957255, 0.9278854860568535, -40.10132639749846]","[-0.0031118289031066876, 0.027650543447127127, 7.203494020812172]",-33.76674566322849,-29.586843678571043
B4_3A_45_8A_BC_30,860,"[0.5345664136699102, 0.6740286191880446, -39.90366442839253]","[-0.0032194169649431763, 0.022819650960320403, 7.271481952846516]",-34.15809910951156,-30.14296435292419
B4_3A_45_8A_BC_30,870,"[0.5233481241524666, 0.611071931529086, -39.84685169785923]","[-0.0032908837152768504, 0.021893911035141808, 7.380280707516631]",-34.35404597847337,-30.471047848891217
B4_3A_45_8A_BC_30,880,"[0.4733164674654311, 0.8939660254630719, -40.23171020513888]","[-0.0032088353056376967, 0.030806662710771135, 7.583392392917739]",-34.33972202781953,-30.493166505583854
B4_3A_45_8A_BC_30,890,"[0.3977777099225837, 1.4377911692313867, -40.943344995047255]","[-0.002961035076373474, 0.04912138040872614, 7.8558683566859795]",-34.13261721743581,-30.226614589969365
B4_3A_45_8A_BC_30,900,"[0.33041215808639995, 1.9626201127082876, -41.51149071542899]","[-0.002664535742760129, 0.06907301949429889, 8.090092040786633]",-33.773527504144795,-29.775428690680485
B4_3A_45_8A_BC_30,910,"[0.27648623716004334, 2.434952996545591, -41.95068530575597]","[-0.0023292096108834394, 0.08859060160125369, 8.250293913063123]",-33.329088610014836,-29.20605906261356
B4_3A_45_8A_BC_30,920,"[0.23764934465274115, 2.8187552871721873, -42.26928189939668]","[-0.0020153616380783274, 0.10464238104515075, 8.329430376227563]",-32.8931410784647,-28.637341166074595
B4_3A_45_8A_BC_30,930,"[0.21803743527750535, 3.048817788038653, -42.3288213262435]","[-0.0018335259629949049, 0.11307392636020196, 8.310510343435064]",-32.47348434488187,-28.115083320974914
B4_3A_45_8A_BC_30,940,"[0.2115702795397775, 3.1761702005804757, -42.271913521239505]","[-0.001744523594986326, 0.11611827534321384, 8.233306040946546]",-32.11912693220292,-27.676391784298033
B4_3A_45_8A_BC_30,950,"[0.20933434303367798, 3.2669701824812516, -42.18174888980212]","[-0.0016876528656855638, 0.11741961122829059, 8.1437103448042]",-31.79946871213808,-27.281703212696588
B4_3A_45_8A_BC_30,960,"[0.20578737060480887, 3.3629670571597905, -42.11707862260967]","[-0.0016240359867980363, 0.11912381426907899, 8.067018910217246]",-31.50084593878117,-26.911178650440927
B4_3A_45_8A_BC_30,970,"[0.20673462111824303, 3.417431537633544, -41.995618392321305]","[-0.001597886735344544, 0.1190867775118559, 7.979118399391106]",-31.22494646555424,-26.57591549165856
B4_3A_45_8A_BC_30,980,"[0.20972139004058962, 3.4347126417801954, -41.793689372871256]","[-0.0016080619320871497, 0.11802431784517273, 7.8964122105290215]",-30.95431577145237,-26.269595113573526
B4_3A_45_8A_BC_30,990,"[0.21261114025083427, 3.4285865047849433, -41.51483744096904]","[-0.001641304486542663, 0.11675845386365791, 7.826778060512544]",-30.67086163918728,-25.974018528261126
B4_3A_45_8A_BC_30,1000,"[0.21186390028115187, 3.434562226864181, -41.21447699307422]","[-0.0016622233990080083, 0.11675780486042564, 7.778235627921978]",-30.359798547051422,-25.661782677657108
58_E6_C5_01_10_FC,700,"[0.14766726586908785, 3.9465072146425366, -35.85321194084975]","[-0.0014345339900004794, 0.14287903764831986, 6.981879594542554]",-24.08294909030706,-19.285591270478857
58_E6_C5_01_10_FC,710,"[0.16104952340983703, 3.90813026955876, -36.51843072934154]","[-0.001496354683403742, 0.13658989358855875, 7.006186452545377]",-24.75395530666374,-19.910274475798403
58_E6_C5_01_10_FC,720,"[0.17996755022559144, 3.8365539182407953, -37.13628227024484]","[-0.001595293334467462, 0.12844889675516938, 7.004472560654776]",-25.426903171494537,-20.53472922485543
58_E6_C5_01_10_FC,730,"[0.20394310984674138, 3.7398803520896546, -37.75282909943164]","[-0.001714836172004682, 0.11879798647159703, 6.980506508156297]",-26.129421243933145,-21.18163780748577
58_E6_C5_01_10_FC,740,"[0.22694419011955408, 3.6210399698136073, -38.27555129008399]","[-0.0018268253622367898, 0.11037136659071284, 6.974861295858987]",-26.805289907978903,-21.8297530150441
58_E6_C5_01_10_FC,750,"[0.25249684874786815, 3.4833983603696583, -38.79326516600337]","[-0.0019409297738596481, 0.10153793079440727, 6.963457887760347]",-27.508352832854168,-22.50749391983655
58_E6_C5_01_10_FC,760,"[0.27180997627364184, 3.3555448437234836, -39.2556160412065]","[-0.002013309716283336, 0.09560372859624389, 6.991442955154062]",-28.175303935631554,-23.178671218170766
58_E6_C5_01_10_FC,770,"[0.2984543402956864, 3.160010454855511, -39.59810558114327]","[-0.0021464263410335993, 0.08706814597711689, 6.995800548461488]",-28.851913016797727,-23.87989152835528
58_E6_C5_01_10_FC,780,"[0.31477358188816523, 3.019449020606652, -40.028227188178406]","[-0.002190078722243978, 0.0829184911459265, 7.056596348485697]",-29.543004300174097,-24.606457830361286
58_E6_C5_01_10_FC,790,"[0.3428329455935025, 2.7741890660681356, -40.27942398729984]","[-0.002325860378325159, 0.07458619133861635, 7.078689562898323]",-30.252603017674815,-25.380561939834244
58_E6_C5_01_10_FC,800,"[0.3755750388595165, 2.476698786809642, -40.425683464147]","[-0.0024832558872613735, 0.06519374678523604, 7.092053548439908]",-30.964365788958524,-26.17867830335775
58_E6_C5_01_10_FC,810,"[0.4059026010827154, 2.1861772270769477, -40.55501808458348]","[-0.002607917738744286, 0.05722171972798146, 7.118720488928516]",-31.65803911158237,-26.96701957607913
58_E6_C5_01_10_FC,820,"[0.44076086074966747, 1.8480649551366615, -40.60360121307022]","[-0.002736546971337124, 0.048706994303839325, 7.140604883217602]",-32.3666129477027,-27.78851278935261
58_E6_C5_01_10_FC,830,"[0.4776075436915386, 1.4694499282692532, -40.521045447665735]","[-0.0028744473130314567, 0.03992115756848512, 7.161701389967828]",-33.03914921010289,-28.60121876009226
58_E6_C5_01_10_FC,840,"[0.5140641779569535, 1.064325149978436, -40.297957199956286]","[-0.003020246554838718, 0.03119562539837965, 7.186144430443076]",-33.64580316383975,-29.376491242601972
58_E6_C5_01_10_FC,850,"[0.5399734520124194, 0.7078587743632788, -40.00063149004113]","[-0.0031624112288225607, 0.0239189312154177, 7.231981348803011]",-34.12379970288201,-30.041557982851863
58_E6_C5_01_10_FC,860,"[0.53912330717578, 0.5668171204496862, -39.93445253224052]","[-0.0032210588180185498, 0.022226905182691156, 7.334276138449025]",-34.44580319199853,-30.507233312142894
58_E6_C5_01_10_FC,870,"[0.5068403421706371, 0.6866327287501082, -40.10551003068428]","[-0.0032254056663691285, 0.025866922186931745, 7.48793820068057]",-34.52914229084452,-30.675606627054865
58_E6_C5_01_10_FC,880,"[0.44000774151868155, 1.1370216643816349, -40.699383705329026]","[-0.0030602748559081165, 0.03977615858122789, 7.727351751533458]",-34.39345939339419,-30.517496587553495
58_E6_C5_01_10_FC,890,"[0.36189261386939126, 1.7337854337732563, -41.40206158733086]","[-0.002767115210530299, 0.06043876607723749, 7.99109707018657]",-34.05293112198452,-30.081762366258893
58_E6_C5_01_10_FC,900,"[0.30259811426554933, 2.221317779776928, -41.81847216218917]","[-0.0024739027731226046, 0.07941544135705193, 8.171012167433304]",-33.58391797022831,-29.50659445374363
58_E6_C5_01_10_FC,910,"[0.2635634883969039, 2.5857081204689116, -41.98452754769522]","[-0.0022227379841483746, 0.09393993163543689, 8.239991566865278]",-33.049447850170125,-28.85963441463629
58_E6_C5_01_10_FC,920,"[0.23713965333501005, 2.871305636573392, -42.06380109156638]","[-0.0020019106140916395, 0.1050113571133313, 8.243708915976221]",-32.54908912594274,-28.244944247665103
58_E6_C5_01_10_FC,930,"[0.2233307138433617, 3.0586852596941467, -42.028010040316616]","[-0.00186211126648092, 0.11108392569855965, 8.189566081758972]",-32.107133002006535,-27.705842078115133
58_E6_C5_01_10_FC,940,"[0.21882914433002185, 3.169388043460354, -41.9223211306313]","[-0.0017906166774979766, 0.1133223066302041, 8.102051785149348]",-31.734667818075586,-27.253040543876132
58_E6_C5_01_10_FC,950,"[0.2202888630699311, 3.2236865363218734, -41.74046559645923]","[-0.0017715760048874118, 0.11310555334295816, 7.998827906656487]",-31.39506433961943,-26.851020808162414
58_E6_C5_01_10_FC,960,"[0.21756365960057708, 3.3085013320609313, -41.64530390037591]","[-0.0017174763098832112, 0.11455111859457916, 7.923105165657043]",-31.090205296333174,-26.480071664632646
58_E6_C5_01_10_FC,970,"[0.21925409671724927, 3.3545652565433413, -41.50258942999358]","[-0.0017011198701580952, 0.11419824039065722, 7.834647804126625]",-30.81035052472494,-26.144429745991623
58_E6_C5_01_10_FC,980,"[0.22128063034989373, 3.3712111955237902, -41.277077972417054]","[-0.0017131588670305968, 0.1134484551282882, 7.760228440721239]",-30.52489937161416,-25.829936697656237
58_E6_C5_01_10_FC,990,"[0.22282469656445705, 3.3731800496889672, -41.00782375497593]","[-0.0017407537900998792, 0.11261197009043143, 7.6976000427936535]",-30.238989933251446,-25.53240822146836
58_E6_C5_01_10_FC,1000,"[0.21907415457144755, 3.3971575509256193, -40.72216047686829]","[-0.0017448459810594727, 0.11367269094109823, 7.6627532302399795]",-29.91589911241698,-25.209331575638643
98_A3_16_8F_58_E8,700,"[0.1335868271179479, 4.056698194988981, -36.11527773238063]","[-0.0012594773766225586, 0.1493555519606641, 7.050103742019205]",-24.14987157830333,-19.332780058340642
98_A3_16_8F_58_E8,710,"[0.1484757861137319, 4.008853807481915, -36.74843261042137]","[-0.001343014953643347, 0.14234069713419745, 7.064756861434384]",-24.803402744368707,-19.939820667335162
98_A3_16_8F_58_E8,720,"[0.17442548286616585, 3.8960628803642043, -37.29768965449278]","[-0.001515723850487764, 0.13094450578126238, 7.025062544928454]",-25.467800248791303,-20.552030740883147
98_A3_16_8F_58_E8,730,"[0.1953934198042405, 3.8129212079253727, -37.891766152126806]","[-0.0016166781570012233, 0.12255831875107609, 7.012778905664413]",-26.133259451083227,-21.167478690338914
98_A3_16_8F_58_E8,740,"[0.2203370293864457, 3.6861865023046603, -38.394068849614506]","[-0.0017474902419633478, 0.11324406100489982, 6.993313060635321]",-26.795841237474328,-21.797862000150168
98_A3_16_8F_58_E8,750,"[0.23663348129940606, 3.609545393745161, -38.97124951922712]","[-0.001788752461372068, 0.10803752719477462, 7.018314594671978]",-27.4610592615233,-22.43600310671963
98_A3_16_8F_58_E8,760,"[0.2607553006094867, 3.4517954443668692, -39.36729295461486]","[-0.0019102561439008883, 0.09996090628377165, 7.01928359197288]",-28.107399251365457,-23.085721433548358
98_A3_16_8F_58_E8,770,"[0.28254660021340244, 3.2944144418367887, -39.74900877876134]","[-0.002005348451476643, 0.09331801221518007, 7.040025282870979]",-28.75550345329131,-23.75146446845266
98_A3_16_8F_58_E8,780,"[0.30563931004161715, 3.1050501282921186, -40.0671918035852]","[-0.0021197626944821813, 0.0861378618616578, 7.06469379237229]",-29.417143329129807,-24.4539479117007
98_A3_16_8F_58_E8,790,"[0.3331328582690523, 2.8663782688046795, -40.303115985708885]","[-0.0022584431663924915, 0.0778633370842949, 7.083791793663678]",-30.09777796562009,-25.19617623745546
98_A3_16_8F_58_E8,800,"[0.36531614004502716, 2.57502083985602, -40.42977292198193]","[-0.0024241121844833418, 0.06834035999695658, 7.092446376470307]",-30.777428193933694,-25.959670927569434
98_A3_16_8F_58_E8,810,"[0.3930754413055526, 2.3137201238277676, -40.60218983825397]","[-0.002534183332950699, 0.061074625627121765, 7.121648778431682]",-31.453886734671908,-26.7182507889074
98_A3_16_8F_58_E8,820,"[0.42772331011797926, 1.9855939237657578, -40.65724153819101]","[-0.0026691466518566384, 0.052361237843284315, 7.136858511508725]",-32.14342926716729,-27.51223812157634
98_A3_16_8F_58_E8,830,"[0.4651517816048925, 1.6165728459409408, -40.60973568488366]","[-0.002805659408246243, 0.04349162626092432, 7.15186319944141]",-32.82076797885402,-28.31668620234265
98_A3_16_8F_58_E8,840,"[0.5027730103516536, 1.2203562715601204, -40.44657199080983]","[-0.002941882725095227, 0.03486567970914901, 7.171896565840437]",-33.45468202740837,-29.103174342495464
98_A3_16_8F_58_E8,850,"[0.5336730386357422, 0.8448065699480858, -40.20239316331496]","[-0.0030697649691018482, 0.02746258198470729, 7.210721604181364]",-34.00090417841225,-29.823870711116925
98_A3_16_8F_58_E8,860,"[0.5466879276083781, 0.5992692542431722, -40.045776960659495]","[-0.0031496640522894926, 0.023608942717021294, 7.286907643621107]",-34.41377019752239,-30.395907649800087
98_A3_16_8F_58_E8,870,"[0.5350135345440722, 0.5392287625351923, -39.98584865988533]","[-0.0032202184872327424, 0.022705072745672555, 7.394472120109904]",-34.60204914294307,-30.716324660468686
98_A3_16_8F_58_E8,880,"[0.4834739045385219, 0.8383830060911435, -40.39709898702958]","[-0.003140714995320664, 0.03146825793859909, 7.593325007000299]",-34.58114248715516,-30.725373652180973
98_A3_16_8F_58_E8,890,"[0.4079044596637166, 1.381769320420628, -41.07714176528482]","[-0.002925436849071152, 0.048440655358398046, 7.848844592341647]",-34.34385908391871,-30.429266101860478
98_A3_16_8F_58_E8,900,"[0.338147027690042, 1.9324951070165228, -41.68551268675735]","[-0.0026297191570020177, 0.06838639751485096, 8.079449123365107]",-33.972405559339094,-29.955323373337222
98_A3_16_8F_58_E8,910,"[0.2867187796901267, 2.3816318159021908, -42.04950830944859]","[-0.002340749827153558, 0.08589555788586145, 8.21575867097945]",-33.49726732976422,-29.36233475818539
98_A3_16_8F_58_E8,920,"[0.2518305532055481, 2.725171544562516, -42.25409462656023]","[-0.0020857827842366058, 0.09953043580770941, 8.269891951179298]",-33.02738487671272,-28.77439754033631
98_A3_16_8F_58_E8,930,"[0.23056153708339375, 2.972503553062384, -42.34961726805122]","[-0.0018933038772861249, 0.10851811480757853, 8.257317234003875]",-32.60909711595938,-28.24696740758928
98_A3_16_8F_58_E8,940,"[0.22218472817864934, 3.1160550710933963, -42.31463388064424]","[-0.00179217601490738, 0.11229407462220826, 8.188815937859937]",-32.24680064004075,-27.79642997985801
98_A3_16_8F_58_E8,950,"[0.21954367339069245, 3.207929871584398, -42.21436306855223]","[-0.001736808131395719, 0.11372535794831029, 8.102280589729203]",-31.91709652608227,-27.393183132756093
98_A3_16_8F_58_E8,960,"[0.21780535196723924, 3.2846169412302872, -42.09666509948926]","[-0.001693836474635678, 0.11471149771526597, 8.019944846777761]",-31.60447416519299,-27.016250593324123
98_A3_16_8F_58_E8,970,"[0.2203462439832695, 3.3234676621634565, -41.9351675501127]","[-0.0016843790637881644, 0.11407069010622425, 7.9269513568530074]",-31.319133190383937,-26.676861386983198
98_A3_16_8F_58_E8,980,"[0.22171705831497884, 3.352162565311504, -41.74662909280784]","[-0.001683969667507052, 0.11365010635968639, 7.852520483071715]",-31.042834578735956,-26.363817080399954
98_A3_16_8F_58_E8,990,"[0.2243252588343866, 3.3467452137188043, -41.45881082415209]","[-0.0017184196358442359, 0.11245646139765039, 7.784137589460007]",-30.75055943802846,-26.060490815212717
98_A3_16_8F_58_E8,1000,"[0.22330645295340967, 3.3516301962620387, -41.140458842566]","[-0.0017451368314043015, 0.11238472740466368, 7.735736000644338]",-30.42645012797859,-25.737982460778095
58_E6_C5_00_FE_C8,700,"[0.15897225755336297, 3.8687319722945044, -35.89999664425208]","[-0.0015609806492289714, 0.13723932566557026, 6.956594097142494]",-24.257447492118864,-19.465443044033506
58_E6_C5_00_FE_C8,710,"[0.17220838123327603, 3.8266783896939676, -36.534145809694664]","[-0.0016173426388028517, 0.13128482156771373, 6.981550601610986]",-24.908412282306415,-20.074607863872906
58_E6_C5_00_FE_C8,720,"[0.18555301228851032, 3.793194487545316, -37.20279195982497]","[-0.0016481803995429761, 0.125968663288054, 7.005320163724124]",-25.56987118957915,-20.685180600159086
58_E6_C5_00_FE_C8,730,"[0.20609052885821683, 3.710129240127342, -37.793210589480836]","[-0.0017410743456546447, 0.11787081223739383, 6.995860388830026]",-26.23462206431975,-21.302545846849046
58_E6_C5_00_FE_C8,740,"[0.232160804001969, 3.5754232465263494, -38.290256454486226]","[-0.00187760258578683, 0.10811343374941546, 6.971323349037448]",-26.905271223913047,-21.94174596936982
58_E6_C5_00_FE_C8,750,"[0.25730026475227175, 3.4326710914901075, -38.76134986213753]","[-0.0019950461289998537, 0.09942313303798149, 6.960446588274726]",-27.578583496007944,-22.597341319681508
58_E6_C5_00_FE_C8,760,"[0.276066817032565, 3.30965758932307, -39.21256854776413]","[-0.002061679420331419, 0.09372204882258053, 6.986850392273593]",-28.225303736205476,-23.246969902381473
58_E6_C5_00_FE_C8,770,"[0.2979369444938276, 3.144913571985828, -39.570093165219085]","[-0.0021623420578102746, 0.08686420831709663, 7.006552571154764]",-28.86857805824794,-23.914610328426427
58_E6_C5_00_FE_C8,780,"[0.3150304588051874, 2.9992376769079985, -39.967470380356254]","[-0.002217368779443807, 0.08224622239007819, 7.058636800740348]",-29.5350970096289,-24.61676269521344
58_E6_C5_00_FE_C8,790,"[0.3406119601034595, 2.7661967711987385, -40.18937402028438]","[-0.0023478756048315994, 0.0745297668309862, 7.08564176805211]",-30.200484263193847,-25.3502173817482
58_E6_C5_00_FE_C8,800,"[0.3722481566939928, 2.477184080297575, -40.31790938847]","[-0.002509263919759046, 0.06510836441030496, 7.095281126576827]",-30.87967532392222,-26.114385690855162
58_E6_C5_00_FE_C8,810,"[0.40406644747529086, 2.1731575644691126, -40.38150256289164]","[-0.0026621700119202688, 0.05606020400208361, 7.107091441708556]",-31.533246988216668,-26.866518089411944
58_E6_C5_00_FE_C8,820,"[0.4347488032705796, 1.8704782793888017, -40.46195548443404]","[-0.0027709243154400006, 0.04865545245967656, 7.13732842388482]",-32.20836045112394,-27.645998075291494
58_E6_C5_00_FE_C8,830,"[0.4705843938620861, 1.5015321872044818, -40.36010882723407]","[-0.0029221128296876148, 0.039490574310406416, 7.1508620639039275]",-32.842836743256875,-28.41750439420314
58_E6_C5_00_FE_C8,840,"[0.5054469586896015, 1.1134636744417317, -40.14128719079467]","[-0.003076239410727758, 0.03057241657238345, 7.16976659120505]",-33.41925825040713,-29.155816809025158
58_E6_C5_00_FE_C8,850,"[0.5293565322968867, 0.783816392613662, -39.89809599541436]","[-0.0032072516032535716, 0.0237859376199082, 7.216931870929115]",-33.89342672667009,-29.803297246764004
58_E6_C5_00_FE_C8,860,"[0.5313435482087457, 0.6259958762060459, -39.81761076670883]","[-0.003273766284037459, 0.021507725311658135, 7.310050013476734]",-34.22575552665329,-30.277953900503466
58_E6_C5_00_FE_C8,870,"[0.5078381653979938, 0.6697766947034804, -39.86594688903259]","[-0.0033182035679126523, 0.022895739286715854, 7.439152035124733]",-34.32790856313121,-30.484645152604266
58_E6_C5_00_FE_C8,880,"[0.44545661456901975, 1.0788268578196263, -40.426354387115545]","[-0.0031569284868081635, 0.036199753987323224, 7.676248414647377]",-34.23806502671014,-30.38499354857693
58_E6_C5_00_FE_C8,890,"[0.37071527369112023, 1.6356818970772893, -41.10307492281819]","[-0.002880615178424522, 0.055878309013930656, 7.941926793673813]",-33.954912467287386,-30.024610553283637
58_E6_C5_00_FE_C8,900,"[0.3085449477036852, 2.13916107459605, -41.60946450324308]","[-0.002563943369644266, 0.07604618391774333, 8.151952129032372]",-33.553783476808725,-29.51972946841711
58_E6_C5_00_FE_C8,910,"[0.2671376130013079, 2.5151489572907866, -41.83914818330636]","[-0.0022965274055445494, 0.09157642154724353, 8.247349436710087]",-33.068935270747616,-28.92590321176409
58_E6_C5_00_FE_C8,920,"[0.23697585621670206, 2.8286138514053607, -42.00812395368002]","[-0.002041563849668119, 0.10440174224551232, 8.28059659015438]",-32.61022469751215,-28.34898088255146
58_E6_C5_00_FE_C8,930,"[0.22205184043823673, 3.022701065458936, -42.01013403492731]","[-0.001889193224965652, 0.11111516840915221, 8.23943125401058]",-32.19608266506981,-27.83811012148211
58_E6_C5_00_FE_C8,940,"[0.2167676782362972, 3.1426164053182553, -41.95442737393551]","[-0.0018047118220580953, 0.11378193607972958, 8.158470128596807]",-31.85439083702217,-27.411956216583842
58_E6_C5_00_FE_C8,950,"[0.21518156700025126, 3.224798000468838, -41.85000366044434]","[-0.001754583765373201, 0.11486217833253326, 8.070142802804053]",-31.539047041934317,-27.025958039877153
58_E6_C5_00_FE_C8,960,"[0.21310098952921, 3.3046297363425965, -41.756677711379204]","[-0.0017044037533088356, 0.11605762729898, 7.992056049271499]",-31.244790734041235,-26.66645458847389
58_E6_C5_00_FE_C8,970,"[0.21601343119330654, 3.3408435207169487, -41.606450992687776]","[-0.0016963955057360254, 0.11524702801947018, 7.899019303607013]",-30.975136773816068,-26.343007568859765
58_E6_C5_00_FE_C8,980,"[0.22044959335965286, 3.3422938872510666, -41.37234059184226]","[-0.0017235828871235163, 0.11357784350540388, 7.813349348199215]",-30.704565953117903,-26.043180392875968
58_E6_C5_00_FE_C8,990,"[0.2208546884574139, 3.3534791773626718, -41.124893054369224]","[-0.0017401768220943624, 0.11323365525230916, 7.756448165810206]",-30.42385730906977,-25.74895920263868
58_E6_C5_00_FE_C8,1000,"[0.2250939949836727, 3.3144463037399676, -40.73131432904166]","[-0.0018148903965818782, 0.11100905801743577, 7.686717600093518]",-30.104892458439572,-25.44168027342843
58_E6_C5_00_FC_50,700,"[0.1378237204803236, 4.039096056032284, -36.368436534053004]","[-0.0012845344366838412, 0.1472751293523005, 7.070806870184425]",-24.41962644637497,-19.593216097262136
58_E6_C5_00_FC_50,710,"[0.16823751330583891, 3.892242758130551, -36.9050361665222]","[-0.0015173352878917361, 0.1334712084004571, 7.020116004919379]",-25.130871540471144,-20.25767407122233
58_E6_C5_00_FC_50,720,"[0.1819589153553851, 3.8579081545304352, -37.61639355852287]","[-0.0015527611592018088, 0.12786487453819928, 7.046137445450063]",-25.83458236824122,-20.908969148232234
58_E6_C5_00_FC_50,730,"[0.20724782373757525, 3.7402698226553186, -38.199262626957555]","[-0.0016827923468175927, 0.11812498362033491, 7.027307564613215]",-26.5505648276852,-21.581664634842205
58_E6_C5_00_FC_50,740,"[0.2357885914363925, 3.5937376500781966, -38.74395305110254]","[-0.001822500250304553, 0.10783792031448995, 7.0014284091184065]",-27.282766986949945,-22.278516618423243
